"lambda3","lambda4","skewness","kurtosis","MC","alpha.minus.3sigma","alpha.plus.3sigma","alpha.minus.4sigma","alpha.plus.4sigma","alpha.minus.5sigma","alpha.plus.5sigma"
7.2,39.4,2.08378586370539,6.6311106790509,0.870737751995204,1.37576277645405,6.86081561128708,1.4491388605471,6.93583504643015,1.4509315015083,6.93762860988606
12.4,12.8,0.10207539061184,6.66078740659839,0.0540787750231899,17.6344522757315,18.1550699937563,17.942627727872,18.463330441771,17.9500234356588,18.4707261968258
11.8,13.4,0.413536476037275,6.68199981145169,0.22207973164545,16.2102281971019,18.2118082872467,16.5056855290699,18.5075917067754,16.5127788879984,18.5146852470484
11.6,13.6,0.518329061677657,6.70514035437453,0.274465016973342,15.5991084746734,18.0434589497928,15.8873553682382,18.3321035602186,15.8942765504412,18.3390249636007
11.4,13.8,0.611933749188456,6.70678222469631,0.327789657799385,14.9382883179214,17.7904520438687,15.218097010005,18.070724088667,15.2248164847849,18.0774438211275
11.2,14,0.721206222237345,6.68052458161556,0.379056705732421,14.23960239128,17.4607216943718,14.5099303586029,17.7315719955531,14.516423032391,17.7380649598225
11,14.2,0.801275777165605,6.68742385638129,0.414146697772457,13.5146878592874,17.0632823649664,13.7746858996445,17.3238546263928,13.7809313125153,17.3301003586005
10.8,14.4,0.888800771910929,6.70183308083618,0.454728619015293,12.7745770308187,16.6077713700651,13.023589239926,16.8574023675068,13.0295715675402,16.8633850392426
10.6,14.6,0.970979137418678,6.67641832986121,0.488874250252737,12.0293826609548,16.104025902284,12.266939503447,16.3422387486728,12.2726473930646,16.3479470031084
10.4,14.8,1.05332019739869,6.67476067339231,0.527332922635494,11.2880819040427,15.5617187020468,11.5138878581229,15.7882106604618,11.519314134106,15.7936373179468
10.2,15,1.13048056517873,6.6917622688607,0.559350621407446,10.5583945820061,14.990066040833,10.7723119231918,15.2046924468363,10.7774531995149,15.2098341174857
10,15.2,1.19895797929832,6.64556049869641,0.587114375938734,9.8467440862928,14.3976122044151,10.0487743039369,14.6003679903574,10.0536305395348,14.6052246294594
10,15.4,1.23633775029396,6.69942322897303,0.596382316825197,9.80919902887793,14.5248144183591,10.0129860891428,14.7293615419805,10.0178852136945,14.7342610892569
9.8,15.6,1.29752826762468,6.68067056915232,0.623497821694699,9.11451807431446,13.8986707918427,9.3062261536937,14.0911469535266,9.31083551498073,14.0957567419982
9.6,15.8,1.35667341965003,6.64480899469767,0.646848810809499,8.44918366023016,13.2692216948546,8.62908333319964,13.4498919542156,8.63340935956963,13.4542184091627
9.4,16.2,1.44433434127273,6.67792055313502,0.676306267588843,7.7639678820397,12.7115464491435,7.93330681173477,12.8816810721847,7.93737998140444,12.885754684434
9.4,16.4,1.46752336102173,6.70811387637483,0.682720447170354,7.71080225212469,12.7768668888081,7.88098790964683,12.947875777501,7.88508199690756,12.9519703226986
9.2,16.6,1.51679291506193,6.68205584973668,0.698061841908135,7.11054530892834,12.133281162914,7.26933586462872,12.2928838328531,7.27315633865395,12.2967047586311
9.2,16.8,1.5380295201507,6.69773601185917,0.705196814320297,7.05671380022621,12.1838939843876,7.21614477020367,12.3441624215963,7.21998116871134,12.3479992860006
9,17,1.58599231965415,6.69219512828018,0.717976748077429,6.49398498410183,11.5459985040856,6.6424004969253,11.6952347666543,6.64597231032184,11.6988070366472
9,17.2,1.60340377799061,6.70725023436613,0.723621931423528,6.44119582529408,11.5850048180263,6.59009222402613,11.7347452515007,6.59367609277195,11.7383295898379
8.8,17.4,1.6333844449614,6.65001622551101,0.733857717240275,5.91709385853309,10.9588485283514,6.05542706623837,11.0980042572736,6.05875713180305,11.1013347804602
8.8,17.8,1.67232546088148,6.69026497443719,0.745737077119122,5.81591867439187,11.0168041468071,5.95494515042599,11.1566957976031,5.95829280557059,11.160043934185
8.6,18,1.69922675501296,6.64530159463244,0.754029699251507,5.33327438793044,10.4017411854806,5.4621683963416,10.5314730787413,5.46527248670482,10.5345776353558
8.6,18.2,1.71976489037297,6.69755288962508,0.759293577676159,5.28580511176967,10.4231500655854,5.41494662302049,10.5531489732336,5.41805709228774,10.5562599196515
8.6,18.6,1.74648636768752,6.70525253058368,0.76776894911697,5.19165371539363,10.4619330529332,5.32124004619473,10.5924156671348,5.32436206910124,10.5955381889205
8.4,18.8,1.76635635836864,6.65493150346581,0.772879298807333,4.75331487380604,9.86029154020103,4.87321841107738,9.98105768140569,4.87610754254523,9.9839472930063
8.4,19.2,1.7898183709664,6.66250462851046,0.779482858254337,4.6671283231481,9.88789667382962,4.78733443690746,10.0090009151253,4.79023163834813,10.0118986165591
8.4,19.4,1.80915625817139,6.69657483130757,0.785860111681587,4.62465249505913,9.90037393069517,4.74499372277394,10.0216309900042,4.74789457084134,10.0245323479655
8.4,19.6,1.81735903169722,6.70722979240287,0.789019814244271,4.58261074903924,9.91204290219606,4.70307722839084,10.0334428798615,4.70598148623165,10.0363476574778
8.2,20,1.83694664400997,6.64856845319064,0.792531091010591,4.15205075739567,9.33645003431655,4.26341073443111,9.44871934063554,4.2660961709559,9.45140528352261
8,21.2,1.90143788234745,6.67487248851944,0.808406694136218,3.62448118777773,8.80815197360803,3.72750684719097,8.91211907442371,3.7299933074406,8.91460605914694
8,21.6,1.91845069873868,6.7079495446776,0.814013908642492,3.56007501406114,8.81741875752614,3.6631806793169,8.92149523890891,3.66566973958678,8.92398484011176
8,21.8,1.92652344283098,6.70598828072449,0.815981438240373,3.5285424991288,8.82160607340539,3.6316829333299,8.92573197980869,3.63417316767545,8.92822276330161
7.8,22.8,1.95073953210559,6.67237428213626,0.821880346546234,3.11027431956802,8.29504115717382,3.2053741978838,8.39112902120428,3.20767184370352,8.39342721776476
7.8,23.8,1.97961403101193,6.69585624828865,0.832474617476391,2.98047993625215,8.3056838884826,3.07563635291465,8.40189503548412,3.07793690991061,8.4041961806844
7.8,24.2,1.98692901775652,6.70557027853406,0.833439794941292,2.93116871034896,8.30904227870406,3.02633741843986,8.4052923285316,3.02863889095392,8.40759440419633
7.6,26.2,2.01136158187094,6.65200690387538,0.843037855197635,2.48876143319778,7.80313560161378,2.57632026993271,7.89182341468869,2.57844055841635,7.89394433338872
7.6,27,2.02682816733629,6.68539937350024,0.847546176267312,2.4134520722344,7.80559385659763,2.50099034186325,7.89430960937135,2.50311127120132,7.89643119623342
7.4,29.4,2.04826090895479,6.66232372480433,0.852574921558749,2.03274808070867,7.32044353549319,2.11313824708002,7.40206077100907,2.11508912790177,7.40401233770376
7.4,30.8,2.05508604500254,6.64920820983962,0.857643365873935,1.93715434347676,7.32163305870381,2.01748029199192,7.40326355647567,2.01943144617601,7.40521544028692
7.4,31.2,2.06880831244693,6.70911448783322,0.85861856692191,1.91138634434372,7.32188504503359,1.99169299428427,7.40351835225648,1.99364420315107,7.40547030324509
7.2,38.8,2.0865612027196,6.65121217255113,0.869721840286502,1.39815590185901,6.86079101659151,1.4715619117312,6.93581018280443,1.47335456344967,6.93760373983077
12.4,13,0.153751585916311,6.72556298534854,0.0892463033031475,17.9703583167692,18.7675996459712,18.2888873099781,19.0862604226192,18.2965325154242,19.0939057013595
12,13.6,0.415639371286685,6.76400250056563,0.216715693776211,17.2086825721459,19.3092942435595,17.5266718714013,19.6276344834728,17.5343072073855,19.6352700146571
11.8,13.6,0.468265963351045,6.75599400801217,0.246175637045146,16.3959057506266,18.6774874098369,16.698876209478,18.9808340637355,16.7061509236021,18.9881089870883
11.6,13.8,0.574057571485952,6.75475249972958,0.295356941894659,15.7418656938254,18.4599964634808,16.0367261859092,18.7553045033833,16.0438071226214,18.7623856890085
11.4,14,0.657614346752183,6.72569424719002,0.352034945163111,15.0427123259478,18.1595440084889,15.3282867386219,18.4456307546172,15.3351455979627,18.4524898989028
11.4,14.2,0.707354116310879,6.77612657138371,0.373310341108319,15.1334783852837,18.5160517960317,15.4246190557049,18.8077549914029,15.4316125456857,18.8147487942711
11.2,14.2,0.757628008179327,6.72709296738446,0.392773776257002,14.3105233571845,17.7848694366897,14.5858318490828,18.0607479101889,14.5924450343067,18.0673614124199
11,14.4,0.843589297070759,6.73478013694138,0.433838973859402,13.5569619410778,17.345582936428,13.8212250481208,17.6104661914477,13.8275737668778,17.6168152551128
10.8,14.6,0.935954981536293,6.7524396581825,0.475353708812235,12.7929051592611,16.8517118339877,13.0455401200597,17.1050094945704,13.0516102986942,17.1110800417792
10.6,14.8,1.01071830610003,6.73353285816235,0.511659950984692,12.0281713731545,16.3132955992206,12.2687820719278,16.5546039902703,12.2745641163444,16.5603864227228
10.4,15,1.09390583045488,6.74102591126523,0.541140611598738,11.271347116044,15.7400488226991,11.4997092281584,15.9691362745731,11.5051976692245,15.9746251190518
10.4,15.2,1.13151939535068,6.77205488238174,0.559077944056196,11.2483732935909,15.9094646887031,11.4791615429773,16.1410178921209,11.4847090404028,16.1465658150285
10.2,15.2,1.17517379111609,6.73963757561121,0.573389531731991,10.5297051011243,15.1411011502001,10.7457480300541,15.3578900632378,10.7509410916385,15.3630835397165
10.2,15.4,1.19750430202475,6.75164419284914,0.586556816560093,10.4959877144119,15.2842380465637,10.7140429612325,15.5030763807296,10.7192850988439,15.5083189539092
10,15.6,1.26578890005064,6.72270833402388,0.611544026314168,9.7676862381334,14.6451043496796,9.97313268637626,14.8513454680762,9.9780723681474,14.8562855918581
9.8,15.8,1.33009142945731,6.73057501178209,0.635050680785445,9.0676919586434,13.9992700696806,9.26076102538293,14.1931393835114,9.26540373462279,14.197782537864
9.8,16,1.35258362032453,6.73438702478062,0.647531975711697,9.01809988560906,14.0941519519451,9.21245072231627,14.2893352403946,9.21712488318827,14.2940098643328
9.6,16,1.39446270601174,6.72525554283764,0.655846854191193,8.39909137997633,13.3529823942492,8.58010170992726,13.5347931174411,8.58445503001592,13.5391468827237
9.6,16.2,1.41561469201037,6.73856174746558,0.667020859809272,8.34695041759458,13.4318583948857,8.52900488925273,13.6147430731228,8.53338391038817,13.6191225560754
9.6,16.4,1.4423182781317,6.76928801782578,0.675332131565902,8.29299250139585,13.5060917285444,8.47602790696413,13.6899871484832,8.48043111539609,13.6943908353555
9.4,16.6,1.49622203698556,6.76537127203851,0.692226174556387,7.65636594810534,12.8382637319,7.82734584350265,13.0100943718128,7.83145959098795,13.0142085925813
9.4,16.8,1.51785562664273,6.76851211083613,0.700425045598106,7.6008359729149,12.8959467594806,7.77256043137207,13.0685494439458,7.77669264894716,13.0726821501353
9.2,17,1.57001866532667,6.75775301942617,0.712740477938271,7.0021906328039,12.2313961478716,7.16222113997616,12.3922894343721,7.16607248340044,12.3961412578168
9,17.4,1.61434555953986,6.72152598591091,0.729654938648278,6.38813158545288,11.6215711136409,6.53747737962438,11.7717841798895,6.54107254881514,11.7753798316425
9,17.6,1.64227475931673,6.74543354906583,0.737685722585905,6.3348864707092,11.6558413376283,6.48465203241065,11.8064973590837,6.48825779167945,11.8101036138601
8.8,18,1.69509898121726,6.74885936259231,0.75021890864781,5.76541732702883,11.043051399597,5.9047558377893,11.1832763386567,5.90811145791322,11.186632452088
8.6,18.8,1.76851030101224,6.73898606329909,0.772495313969061,5.14504597281151,10.4794743594207,5.2748317048464,10.6101757511193,5.27795895239082,10.6133035083727
8.6,19,1.78091667195591,6.77236040490536,0.775523732898457,5.09879292049807,10.4958855369908,5.2287640027064,10.6267916110691,5.23189613760734,10.629924266486
8.4,20,1.84745721234044,6.77431507010977,0.796039250513396,4.49988252086382,9.9331610385525,4.62057242419479,10.0548196653489,4.62348285111123,10.0577306317489
8.2,20.2,1.85863395200586,6.71190961214384,0.796544932447433,4.11422361486835,9.3447263771489,4.22566696458139,9.45709520515605,4.22835477303589,9.45978352901063
8.2,20.6,1.87926288690862,6.71992540434841,0.804251554502238,4.03996907211488,9.35970090107383,4.15156027827725,9.47224979531681,4.15425237662444,9.47494242709526
8,22,1.93199389415638,6.71456064398947,0.819686983714014,3.49745283999307,8.82552181721869,3.60062485748767,8.92969394313921,3.60311618924005,8.93218583224374
8,22.4,1.94799633047544,6.75257365727329,0.82268187246875,3.4365868392212,8.8326085289976,3.53981328899224,8.93686430298416,3.54230660529787,8.93935819302418
7.8,24,1.98683585230183,6.73433372466724,0.832096099035091,2.95564381764388,8.30741891333778,3.0508070210315,8.40365015847133,3.05310805125199,8.40595178437184
7.8,24.8,2.00829557330117,6.76949936595542,0.839953433715355,2.85985186741425,8.31331280928497,2.95503020867446,8.40961232796433,2.95733284198368,8.41191558680807
7.8,25.2,2.0159415402666,6.7752053678218,0.841221826847239,2.81400680599216,8.31572273464962,2.90918655582755,8.41205016935452,2.91148984192133,8.41435409588419
7.6,27.2,2.03600502542783,6.71560058493972,0.848356318104773,2.39527888219523,7.80611391299227,2.48281095097843,7.89483557655194,2.48493201484814,7.8969573047671
7.6,28.2,2.05474662400092,6.76637456187173,0.853429156253688,2.30810231256823,7.8082593525017,2.39559828873147,7.89700540040478,2.3977199016592,7.89912771175767
7.4,32.8,2.08056578301692,6.72696826557349,0.861812237264209,1.8145084171182,7.32262284534519,1.89473497707229,7.40426437846607,1.89668633267328,7.40621652614584
7.4,33.2,2.08349447509517,6.72843530181466,0.864712978406812,1.79173078991719,7.32275521573685,1.87193677395503,7.40439822468435,1.87388815235999,7.40635040765292
7.4,37.2,2.10423237353867,6.76340864222086,0.873239166551264,1.59072060660194,7.32345562592388,1.67071441392574,7.40510644389864,1.67266585426579,7.40705881359049
12.4,13.2,0.207403084787993,6.79675558552217,0.108133407894525,18.2895086986362,19.3732929385252,18.6182723612445,19.7022379668599,18.6261642778841,19.7101299843787
11.8,13.8,0.51554911291447,6.78663686826288,0.267770576133783,16.5654887636604,19.1312209080014,16.875776528986,19.4419367836859,16.8832279444445,19.4493884372679
11.8,14,0.552667635180675,6.82386094133143,0.301100842978521,16.7190708085764,19.5723607830416,17.0364696322802,19.8902413436165,17.0440928428694,19.8978648221807
11.6,14,0.628074675838182,6.78383520837071,0.327987313104152,15.8696179160584,18.8640319966689,16.1708905136738,19.1658034694181,16.1781264083428,19.1730396415713
11.6,14.2,0.663133265353131,6.8305878580142,0.351212381458782,15.9826215623611,19.2551500675184,16.2900982209567,19.5631783299645,16.2974841177058,19.5705645335535
11.4,14.4,0.759808038715998,6.84050361888607,0.396942660693858,15.2109593465829,18.8597615518927,15.5074635320471,19.1568795753545,15.5145868180208,19.164003202787
11.2,14.4,0.800094694207961,6.7868624391434,0.416542164290912,14.3692859755439,18.0967387965274,14.649383573254,18.3774549803174,14.6561127035222,18.3841844546553
11.2,14.6,0.846608789671751,6.84943903261395,0.436228579603248,14.416336061749,18.3962814065887,14.7010306769486,18.6816440883816,14.7078711679285,18.6884849509858
11,14.6,0.895177266443702,6.79678001259699,0.456776576344925,13.5886368408312,17.6162080831763,13.8569859827855,17.8852240371123,13.8634337334173,17.8916721586379
11,14.8,0.930335845190552,6.8402712606684,0.476835318621304,13.6101935738211,17.8752375244168,13.8824510069719,18.1482090999869,13.8889935446864,18.1547520349562
10.8,14.8,0.978451888250962,6.79281930765902,0.491614743824755,12.8021762680153,17.0847892376064,13.0582701459237,17.3415902789166,13.0644242620309,17.3477447883618
10.8,15,1.02266412068458,6.82793649889175,0.511232718556712,12.8028760096039,17.307175851743,13.0622676195477,17.5673195807714,13.068501821671,17.5735542012747
10.6,15,1.05346349397424,6.79057257971829,0.527658767732148,12.0193699106023,16.5126449458561,12.2628873221507,16.7569021384366,12.2687400047586,16.762755232525
10.6,15.2,1.09450372522964,6.82178575943935,0.547982584298591,12.0034456143241,16.7023072178837,12.2497260955735,16.9493699195136,12.2556459824798,16.9552902415443
10.4,15.4,1.17085416018446,6.84892514515554,0.57225298510696,11.21959371813,16.0702341828935,11.4526820231432,16.3041272948251,11.4582855616423,16.3097312810126
10.2,15.6,1.24393963897347,6.83037522184884,0.600378500935793,10.4576321554996,15.4197583329046,10.6775905140822,15.6405370342606,10.6828791150952,15.6458260916042
10,15.8,1.30238954143881,6.79174493254282,0.624929255745761,9.72254747327612,14.7587617227127,9.92955981859524,14.9666034322272,9.93453782022238,14.971581895203
10,16,1.32614644920586,6.82481302888736,0.639167728976251,9.67410909885623,14.8660677206044,9.88259783237304,15.0754205773699,9.88761201135455,15.0804352370777
